literature_id,reference_short,doi,year,source_dataset,formulation_id,electrolyte,method,current_ma_cm2,capacity_mah_cm2,cycle,ce_percent,lce,reference_id,solvent_1_volume_fraction,solvent_2_volume_fraction,solvent_3_volume_fraction,solvent_1_molarity,solvent_2_molarity,solvent_3_molarity,salt_1_molarity,salt_2_molarity,salt_3_molarity,fc,oc,fo,inor,f_total,f_solvent,f_anion,o_total,o_solvent,o_anion,c_total,c_solvent,c_anion,reference_text
cui2023_037,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lidfob_ec_dec_3_7_wt,1 M LiDFOB EC-DEC (3:7 wt),Cycle,0.1,0.1,500.0,95.0,1.3010299956639817,37.0,0.2404438964241677,0.7595561035758323,,3.604119180576201,6.269086607859447,,1.0,,,0.045292121133872584,0.7613518910919642,0.05948907681691398,0.829290072792773,0.012587740425648383,0.0,0.012587740425648383,0.2115975083020523,0.1864220274507555,0.025175480851296766,0.27792340280204714,0.2653356623763988,0.012587740425648383,"Schedlbauer, T. et al. Lithium difluoro(oxalato)borate: A promising salt for lithium metal based secondary batteries? Electrochim. Acta 92, 102–107 (2013)."
cui2023_038,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_fec_emc_dmc_34_6_57_2_8_2_wt,1 M LiPF6 FEC-EMC-DMC (34.6:57.2:8.2 wt) ,Cycle,1.0,1.0,100.0,95.0,1.3010299956639817,43.0,0.27862882974582603,0.6259312142878466,0.09543995596632732,3.8200003625552177,6.048632152209076,1.1336924985453742,1.0,,,0.2514363767088479,0.8451276887732866,0.297512884797102,1.1221685835499347,0.06523452294825938,0.02537636375897499,0.039858159189284384,0.21926621091637108,0.21926621091637108,0.0,0.2594474347830666,0.2594474347830666,0.0,"Huang, K. et al. Regulation of SEI Formation by Anion Receptors to Achieve Ultra-Stable Lithium-Metal Batteries. Angew. Chemie Int. Ed. 60, 19232–19240 (2021)."
cui2023_039,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_in_ec_dec_0_15m_lidfp,1 M LiPF6 in EC/DEC + 0.15M LiDFP,Aurbach,0.5,1.0,10.0,95.2,1.3187587626244135,14.0,0.42483660130718953,0.5751633986928105,,6.368062430168407,4.747179494840347,,1.0,0.15,,0.14705853255430865,0.7853795332063556,0.18724518062488085,0.9592820836078793,0.03986588478281899,0.0,0.03986588478281899,0.21290740113992376,0.21100902567407526,0.001898375465848523,0.27108855290730266,0.27108855290730266,0.0,"Shi, P. et al. Lithium Difluorophosphate as a Dendrite-Suppressing Additive for Lithium Metal Batteries. ACS Appl. Mater. Interfaces 10, 22201–22209 (2018)."
cui2023_040,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_fec_dmc_1_1_v_1_75wt_12_crown_4,1 M LiPF6 FEC-DMC (1:1 v) 1.75wt% 12-Crown-4,Cycle,1.0,1.0,50.0,95.35,1.3325470471100462,38.0,0.5,0.5,0.0175,6.8549983970430155,5.9392970536646015,0.10825274675383639,1.0,,,0.32752499229327803,0.9889675660933781,0.331178699405753,1.3419709740330257,0.08521560929040217,0.045441691009710364,0.0397739182806918,0.2573100547931008,0.2573100547931008,0.0,0.2601804787284659,0.2601804787284659,0.0,"Xu, L. et al. Self-leveling electrolyte enabled dendrite-free lithium deposition for safer and stable lithium metal batteries. Chem. Eng. J. 419, 129494 (2021)."
cui2023_041,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,lifsi_1_4dme_3tfeb,LiFSI-1.4DME-3TFEB,Aurbach,0.5,1.0,10.0,95.4,1.3372421683184266,44.0,,,,,,,,,,1.2288135593220337,0.6694915254237288,1.8354430379746833,2.1525423728813555,0.27001862197392923,0.25139664804469275,0.018621973929236497,0.14711359404096835,0.10986964618249534,0.037243947858472994,0.21973929236499068,0.21973929236499068,0.0,"Cao, X. et al. Effects of fluorinated solvents on electrolyte solvation structures and electrode/electrolyte interphases for lithium metal batteries. Proc. Natl. Acad. Sci. 118, e2020357118 (2021)."
cui2023_042,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_fec_dmc_1_1_v_1_5wt_12_crown_4,1 M LiPF6 FEC-DMC (1:1 v) 1.5wt% 12-Crown-4,Cycle,1.0,1.0,50.0,95.58,1.354577730650908,38.0,0.5,0.5,0.015,6.8549983970430155,5.9392970536646015,0.09278806864614547,1.0,,,0.32856065621442143,0.9905137261688779,0.3317073227094315,1.3446333631055372,0.08546091835598948,0.0455725034143053,0.03988841494168419,0.2576395289013605,0.2576395289013605,0.0,0.2601069748905571,0.2601069748905571,0.0,"Xu, L. et al. Self-leveling electrolyte enabled dendrite-free lithium deposition for safer and stable lithium metal batteries. Chem. Eng. J. 419, 129494 (2021)."
cui2023_043,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,3m_litfsi_dme,3M LiTFSI DME,Aurbach,0.5,1.0,10.0,95.7,1.3665315444204142,17.0,1.0,,,9.631602308033731,,,3.0,,,0.40425447078291044,0.7021272353914552,0.5757567153160317,1.3085089415658209,0.08906233528936366,0.0,0.08906233528936366,0.15468744509645455,0.09531255490354544,0.059374890192909105,0.22031255490354545,0.19062510980709088,0.029687445096454552,"Jiao, S. et al. Stable cycling of high-voltage lithium metal batteries in ether electrolytes. Nat. Energy 3, 739–746 (2018)."
cui2023_044,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_fec_dmc_1_1_v_0_5wt_12_crown_4,1 M LiPF6 FEC-DMC (1:1 v) 0.5wt% 12-Crown-4,Cycle,1.0,1.0,50.0,95.76,1.3726341434072686,38.0,0.5,0.5,0.005,6.8549983970430155,5.9392970536646015,0.030929356215381825,1.0,,,0.3327696482220488,0.9967974010825563,0.3338388000015344,1.355453450682811,0.08645644249999464,0.046103372123938335,0.04035307037605631,0.25897661535926103,0.25897661535926103,0.0,0.25980867835129134,0.25980867835129134,0.0,"Xu, L. et al. Self-leveling electrolyte enabled dendrite-free lithium deposition for safer and stable lithium metal batteries. Chem. Eng. J. 419, 129494 (2021)."
cui2023_045,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lifsi_thf,1 M LiFSI THF,Cycle,1.0,1.0,40.0,95.8,1.3767507096020992,45.0,1.0,,,12.315544213913237,,,1.0,,,0.0405990990990991,0.3311981981981982,0.12258248782743521,0.4326959459459459,0.011757646122638002,0.0,0.011757646122638002,0.09591619758272292,0.07240090533744692,0.023515292245276005,0.2896036213497877,0.2896036213497877,0.0,"Xu, R. et al. Designing and Demystifying the Lithium Metal Interface toward Highly Reversible Batteries. Adv. Mater. 33, 2105962 (2021)."
cui2023_046,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,6_m_lipf6_ec_dec_1_1_vol,6 M LiPF6 EC-DEC (1:1 vol),Cycle,0.5,1.0,90.0,96.0,1.3979400086720373,46.0,0.5,0.5,,7.494719629352049,4.126809447219165,,6.0,,,0.8349141403597302,0.808581579885922,1.0325663620454022,1.7826480769722737,0.18252822921925416,0.0,0.18252822921925416,0.17677142693055145,0.17677142693055145,0.0,0.21861916141534055,0.21861916141534055,0.0,"Yuan, S. et al. Revisiting the designing criteria of advanced solid electrolyte interphase on lithium metal anode under practical condition. Nano Energy 83, 105847 (2021)."
cui2023_047,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lifsi_fec,1 M LiFSI FEC,Cycle,0.25,0.5,100.0,96.11,1.410050398674293,47.0,1.0,,,13.709996794086031,,,1.0,,,0.38195965153599265,1.0972526364053186,0.3481054762258953,1.5521517652453003,0.10679809801455589,0.09320190198544409,0.013596196029111812,0.3067980980145559,0.2796057059563323,0.027192392058223623,0.2796057059563323,0.2796057059563323,0.0,"Suo, L. et al. Fluorine-donating electrolytes enable highly reversible 5-V-class Li metal batteries. Proc. Natl. Acad. Sci. 115, 1156 LP – 1161 (2018)."
cui2023_048,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,0_5_m_lifsi_0_5_m_lipo2f2_dme,0.5 M LiFSI+0.5 M LiPO2F2/DME,Cycle,0.5,1.0,170.0,96.4,1.4436974992327136,4.0,1.0,,,9.631602308033731,,,0.5,0.5,,0.051912442396313374,0.5778686635944701,0.08983432684064675,0.6816935483870968,0.012337633890434366,0.0,0.012337633890434366,0.13733763389043438,0.11883118305478281,0.01850645083565155,0.23766236610956562,0.23766236610956562,0.0,"Dong, N. et al. A LiPO2F2/LiFSI dual-salt electrolyte enabled stable cycling of lithium metal batteries. J. Power Sources 400, 449–456 (2018)."
cui2023_049,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,3_25m_litfsi_sl,3.25M LiTFSI SL,Cycle,0.5,1.0,100.0,96.5,1.4559319556497239,24.0,1.0,,,10.493554910168179,,,3.25,,,0.402275686840317,0.7011378434201585,0.5737469323835261,1.5210283997772744,0.09312173111615787,0.0,0.09312173111615787,0.16230453856947133,0.10022338449203275,0.06208115407743858,0.23148734602278478,0.2004467689840655,0.03104057703871929,"Fu, J. et al. Lithium Nitrate Regulated Sulfone Electrolytes for Lithium Metal Batteries. Angew. Chemie Int. Ed. 59, 22194–22201 (2020)."
cui2023_050,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,5m_litfsi_1_4_ea_dcm_vol,5M LiTFSI 1-4 (EA-DCM vol),Cycle,0.2,0.5,50.0,96.5,1.4559319556497239,28.0,0.2,0.8,,2.0475801325705985,12.527669194178873,,5.0,,,0.9766264091204666,0.7843989948975665,1.2450633102200785,3.064995447228933,0.17512678087484249,0.0,0.17512678087484249,0.14065692839658644,0.023905741146691473,0.11675118724989499,0.1793180885130464,0.1209424948880989,0.05837559362494749,"Dong, X. et al. High-Energy Rechargeable Metallic Lithium Battery at −70 °C Enabled by a Cosolvent Electrolyte. Angew. Chemie Int. Ed. 58, 5623–5627 (2019)."
cui2023_051,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_fec_dmc_1_1_v_1_25wt_12_crown_4,1 M LiPF6 FEC-DMC (1:1 v) 1.25wt% 12-Crown-4,Cycle,1.0,1.0,50.0,96.75,1.488116639021126,38.0,0.5,0.5,0.0125,6.8549983970430155,5.9392970536646015,0.07732339053845456,1.0,,,0.3296028906398009,0.9920696954605899,0.33223763627491476,1.3473126430229663,0.08570764383501772,0.045704071129135763,0.04000357270588196,0.25797090539163875,0.25797090539163875,0.0,0.260033046641819,0.260033046641819,0.0,"Xu, L. et al. Self-leveling electrolyte enabled dendrite-free lithium deposition for safer and stable lithium metal batteries. Chem. Eng. J. 419, 129494 (2021)."
cui2023_052,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,2_m_lifsi_fec,2 M LiFSI FEC,Cycle,0.25,0.5,100.0,96.76,1.4894549897933895,47.0,1.0,,,13.709996794086031,,,2.0,,,0.430585969738652,1.1945052728106373,0.36047222188102634,1.7709701971572673,0.11273074734651053,0.08726925265348943,0.0254614946930211,0.3127307473465105,0.26180775796046835,0.0509229893860422,0.26180775796046835,0.26180775796046835,0.0,"Suo, L. et al. Fluorine-donating electrolytes enable highly reversible 5-V-class Li metal batteries. Proc. Natl. Acad. Sci. 115, 1156 LP – 1161 (2018)."
cui2023_053,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,lifsi_1_2dme_3btfec,LiFSI-1.2DME-3BTFEC,Aurbach,0.5,1.0,10.0,96.8,1.4948500216800937,44.0,,,,,,,,,,1.0101010101010102,0.7777777777777778,1.2987012987012987,1.9393939393939392,0.24038461538461542,0.21634615384615388,0.024038461538461543,0.18509615384615388,0.13701923076923078,0.04807692307692309,0.23798076923076927,0.23798076923076927,0.0,"Cao, X. et al. Effects of fluorinated solvents on electrolyte solvation structures and electrode/electrolyte interphases for lithium metal batteries. Proc. Natl. Acad. Sci. 118, e2020357118 (2021)."
cui2023_054,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_fec_dmc_1_1_v_0_75wt_12_crown_4,1 M LiPF6 FEC-DMC (1:1 v) 0.75wt% 12-Crown-4,Cycle,1.0,1.0,50.0,96.82,1.4975728800155665,38.0,0.5,0.5,0.0075,6.8549983970430155,5.9392970536646015,0.046394034323072736,1.0,,,0.3317073227094315,0.9952114374690126,0.33330336672277205,1.3527225224555155,0.08620539338856252,0.04596949880841601,0.04023589458014651,0.2586394318070738,0.2586394318070738,0.0,0.2598839021231877,0.2598839021231877,0.0,"Xu, L. et al. Self-leveling electrolyte enabled dendrite-free lithium deposition for safer and stable lithium metal batteries. Chem. Eng. J. 419, 129494 (2021)."
cui2023_055,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1m_lipf6_fec_dec_1_1_w_w,1M LiPF6 FEC-DEC (1:1 w/w),Cycle,1.0,1.0,40.0,97.0,1.5228787452803372,10.0,0.4013997529847674,0.5986002470152326,,5.503189326568085,4.940618308980376,,1.0,,,0.27911785988235177,0.7602378314832817,0.3671454488627218,1.0636200803066806,0.07569729209479412,0.03621400275000612,0.039483289344788,0.20617793936783307,0.20617793936783307,0.0,0.2712018934463762,0.2712018934463762,0.0,"Genovese, M. et al. Combinatorial Methods for Improving Lithium Metal Cycling Efficiency. J. Electrochem. Soc. 165, A3000–A3013 (2018)."
cui2023_056,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,0_1_m_li2s5_5_lino3_in_1_m_litfsi_in_dol_dme_1_1_vol,0.1 M Li2S5 + 5% LiNO3 in 1 M LiTFSI in DOL/DME (1:1 vol),Cycle,1.0,1.0,230.0,97.0,1.5228787452803372,11.0,0.5,0.5,,4.8158011540168655,7.15462080509733,,1.0,0.1,0.7772999999999999,0.14042620794908087,0.7085144387750688,0.1981980892187037,0.9490481499342501,0.03402515020643805,0.0,0.03402515020643805,0.17167244316312583,0.13576513506443497,0.035907308098690846,0.2422991456037588,0.2309574288682794,0.011341716735479351,"Zhao, C.-Z. et al. Li2S5-based ternary-salt electrolyte for robust lithium metal anode. Energy Storage Mater. 3, 77–84 (2016)."
cui2023_057,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,3_m_lifnsi_in_dol_dme,3 M LiFNSI in DOL/DME,Cycle,0.5,1.5,180.0,97.0,1.5228787452803372,26.0,0.5,0.5,,4.8158011540168655,7.15462080509733,,3.0,,,0.6032931719274949,0.7227621909726339,0.834704940937257,1.507043314478377,0.13714057053443468,0.0,0.13714057053443468,0.16429826134783027,0.1094420331340564,0.054856228213773874,0.2273199447894904,0.18617777362916002,0.04114217116033041,"Fang, Z. et al. Novel Concentrated Li[(FSO2)(n-C4F9SO2)N]-Based Ether Electrolyte for Superior Stability of Metallic Lithium Anode. ACS Appl. Mater. Interfaces 9, 4282–4289 (2017)."
cui2023_058,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,0_5_m_litfsi_0_5_m_lino3_dol_dme_1_1_v,0.5 M LiTFSI 0.5 M LiNO3 DOL-DME (1:1 v),Cycle,0.5,0.5,100.0,97.0,1.5228787452803372,48.0,0.5,0.5,,7.15462080509733,4.8158011540168655,,0.5,0.5,,0.07189577924912353,0.6576269522515341,0.10932608373633733,0.7774532510000733,0.018044716903079707,0.0,0.018044716903079707,0.1650540866953426,0.14400191697508294,0.02105216972025966,0.2509843705922373,0.24496946495787741,0.006014905634359902,"May, R., Fritzsching, K. J., Livitz, D., Denny, S. R. & Marbella, L. E. Rapid Interfacial Exchange of Li Ions Dictates High Coulombic Efficiency in Li Metal Anodes. ACS Energy Lett. 6, 1162–1169 (2021)."
cui2023_059,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_liclo4_ec_es_1_1_vol,1 M LiClO4 EC-ES (1:1 vol),Cycle,0.5,0.5,450.0,97.0,1.5228787452803372,49.0,0.5,0.5,,7.494719629352049,8.400286108754596,,1.0,,,0.0,0.6741590980192358,0.0,0.9134450965282822,0.0,0.0,0.0,0.18951206208824412,0.16088935779330643,0.028622704294937674,0.2811088104351842,0.2811088104351842,0.0,"Zhang, Y. et al. Solvent Molecule Cooperation Enhancing Lithium Metal Battery Performance at Both Electrodes. Angew. Chemie Int. Ed. 59, 7797–7802 (2020)."
cui2023_060,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_fec_ec_dec_2_9_9_vol_0_1_m_rbno3_0_1m_18_crown_6,1 M LiPF6 FEC-EC-DEC (2:9:9 vol) 0.1 M RbNO3 0.1M 18-crown-6,Cycle,0.5,1.0,150.0,97.1,1.5376020021010435,39.0,0.1,0.45,0.45,1.3709996794086032,6.7452476664168435,3.714128502497249,1.0,0.1,,0.1670694130164346,0.824833073175744,0.20254936234938992,1.0191014150131614,0.0458632843512063,0.008530531932837416,0.03733275241836888,0.22643015914359624,0.2245635215226778,0.0018666376209184442,0.2745163433757604,0.2745163433757604,0.0,"Gu, S. et al. Nitrate Additives Coordinated with Crown Ether Stabilize Lithium Metal Anodes in Carbonate Electrolyte. Adv. Funct. Mater. 31, 2102128 (2021)."
cui2023_061,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,3_m_lifsi_fec,3 M LiFSI FEC,Cycle,0.25,0.5,100.0,97.14,1.5436339668709576,47.0,1.0,,,13.709996794086031,,,3.0,,,0.4792122879413113,1.291757909215956,0.37097685605205505,1.9897886290692344,0.11795332480890572,0.08204667519109426,0.03590664961781146,0.3179533248089057,0.24614002557328277,0.07181329923562292,0.24614002557328277,0.24614002557328277,0.0,"Suo, L. et al. Fluorine-donating electrolytes enable highly reversible 5-V-class Li metal batteries. Proc. Natl. Acad. Sci. 115, 1156 LP – 1161 (2018)."
cui2023_062,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_fec_dmc_1_1_v_0_1wt_12_crown_4,1 M LiPF6 FEC-DMC (1:1 v) 0.1wt% 12-Crown-4,Cycle,1.0,1.0,50.0,97.24,1.5590909179347812,38.0,0.5,0.5,0.01,6.8549983970430155,5.9392970536646015,0.06185871243076365,1.0,,,0.33065175829571153,0.9936355676136543,0.33276964822204874,1.3500089750362743,0.08595579803055307,0.04583640071487928,0.04011939731567379,0.25830420078815886,0.25830420078815886,0.0,0.25995869029578933,0.25995869029578933,0.0,"Xu, L. et al. Self-leveling electrolyte enabled dendrite-free lithium deposition for safer and stable lithium metal batteries. Chem. Eng. J. 419, 129494 (2021)."
cui2023_063,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1m_lifsi_dme,1M LiFSI DME,Aurbach,0.5,1.0,10.0,97.25,1.5606673061697378,5.0,1.0,,,9.631602308033731,,,1.0,,,0.051912442396313374,0.6038248847926267,0.08597267801266888,0.7336059907834102,0.012187271792929978,0.0,0.012187271792929978,0.1417574987152787,0.11738295512941876,0.024374543585859956,0.23476591025883753,0.23476591025883753,0.0,"Kim, S. C. et al. Potentiometric Measurement to Probe Solvation Energy and Its Correlation to Lithium Battery Cyclability. J. Am. Chem. Soc. 143, 10301–10308 (2021)."
cui2023_064,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,3_2m_lifsi_tep,3.2M LiFSI TEP,Aurbach,0.5,1.0,10.0,97.3,1.5686362358410122,13.0,1.0,,,5.885162473305408,,,3.2,,,0.18124676616915422,1.029160199004975,0.17611132488837924,1.6489437810945273,0.03459193488505469,0.0,0.03459193488505469,0.19642084293545195,0.12723697316534255,0.06918386977010937,0.19085545974801385,0.19085545974801385,0.0,"Chen, S. et al. High-Efficiency Lithium Metal Batteries with Fire-Retardant Electrolytes. Joule 2, 1548–1558 (2018)."
cui2023_065,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_litfsi_in_dol_dme_with_5wt_tms_fnfsi,1 M LiTFSI in DOL/DME with 5wt% TMS-FNFSI,Cycle,0.5,1.0,110.0,97.3,1.5686362358410122,16.0,0.5,0.5,,4.8158011540168655,7.15462080509733,,1.0,0.10970577457511774,,0.16316947993070877,0.6524810243323692,0.25007544104085916,0.8921907216039592,0.040468143850165256,0.0,0.040468143850165256,0.1618237427942925,0.1365131228018034,0.025310619992489142,0.24801294866754722,0.23222987134451326,0.015783077323033995,"Tong, B. et al. (CH3)3Si-N[(FSO2)(n-C4F9SO2)]: An additive for dendrite-free lithium metal anode. J. Power Sources 400, 225–231 (2018)."
cui2023_066,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,lifsi_sl_1_3_molar,LiFSI SL (1:3 molar),Cycle,1.0,0.5,350.0,97.3,1.5686362358410122,50.0,,,,,,,,,,0.16666666666666666,0.8333333333333334,0.19999999999999998,1.5,0.03636363636363636,0.0,0.03636363636363636,0.18181818181818182,0.10909090909090909,0.07272727272727272,0.21818181818181817,0.21818181818181817,0.0,"Maeyoshi, Y. et al. Long-Term Stable Lithium Metal Anode in Highly Concentrated Sulfolane-Based Electrolytes with Ultrafine Porous Polyimide Separator. ACS Appl. Mater. Interfaces 11, 25833–25843 (2019)."
cui2023_067,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,4_m_lifsi_fec,4 M LiFSI FEC,Cycle,0.25,0.5,100.0,97.41,1.5867002359187476,47.0,1.0,,,13.709996794086031,,,4.0,,,0.5278386061439707,1.3890105456212747,0.3800105102210579,2.208607060981201,0.12258611363123303,0.07741388636876695,0.045172227262466086,0.322586113631233,0.23224165910630085,0.09034445452493217,0.23224165910630085,0.23224165910630085,0.0,"Suo, L. et al. Fluorine-donating electrolytes enable highly reversible 5-V-class Li metal batteries. Proc. Natl. Acad. Sci. 115, 1156 LP – 1161 (2018)."
cui2023_068,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1m_lifsi_fec_dec_1_2_by_volume,1M LiFSI FEC-DEC (1:2 by volume),Aurbach,0.5,1.0,10.0,97.43,1.5900668766687065,5.0,0.3333,0.6667,,4.569541931468874,5.5026877169220345,,1.0,,,0.15936955197258287,0.830057627162166,0.19199817790656515,1.0622037381254987,0.04245431485505651,0.029529725805188242,0.012924589049868266,0.22111832163176398,0.19526914353202746,0.025849178099736532,0.26638912094300254,0.26638912094300254,0.0,"Kim, S. C. et al. Potentiometric Measurement to Probe Solvation Energy and Its Correlation to Lithium Battery Cyclability. J. Am. Chem. Soc. 143, 10301–10308 (2021)."
cui2023_069,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lifsi_ec_etfec_3_7_vol,1 M LiFSI/EC-ETFEC (3:7 vol),Aurbach,0.25,0.5,10.0,97.5,1.602059991327962,51.0,0.3,0.7,,4.496831777611229,5.096277875262919,,1.0,,,0.4436232364643726,0.8411019688490406,0.527430980896911,1.3617037764651383,0.1178505665871238,0.10421742404691994,0.013633142540203858,0.22344263203256595,0.19617634695215821,0.027266285080407716,0.2656546296501049,0.2656546296501049,0.0,"Chen, S. et al. High-Efficiency Lithium Metal Anode Enabled by a Concentrated/Fluorinated Ester Electrolyte. ACS Appl. Mater. Interfaces 12, 27794–27802 (2020)."
cui2023_070,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,5_m_lifsi_pc,5 M LiFSI PC,Cycle,0.5,1.0,100.0,97.5,1.602059991327962,52.0,1.0,,,11.754564689287674,,,5.0,,,0.2126833333333333,1.1753666666666667,0.18095062533677433,1.7070749999999997,0.04930739359749619,0.0,0.04930739359749619,0.2724908715055737,0.17387608431058132,0.09861478719499238,0.23183477908077513,0.23183477908077513,0.0,"Fan, X. et al. Highly Fluorinated Interphases Enable High-Voltage Li-Metal Batteries. Chem 4, 174–185 (2018)."
cui2023_071,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lifsi_1_4_dioxolane,"1 M LiFSI 1,4-Dioxolane",Cycle,1.0,1.0,40.0,97.5,1.602059991327962,45.0,1.0,,,10.37892881621463,,,1.0,,,0.038539622641509425,0.4770792452830188,0.08078243399300775,0.5734283018867924,0.01072720875150331,0.0,0.01072720875150331,0.1327913535315341,0.11133693602852747,0.02145441750300662,0.2783423400713187,0.2783423400713187,0.0,"Xu, R. et al. Designing and Demystifying the Lithium Metal Interface toward Highly Reversible Batteries. Adv. Mater. 33, 2105962 (2021)."
cui2023_072,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1m_lipf6_fec_tfec_1_1_w_w,1M LiPF6 FEC-TFEC (1:1 w/w),Cycle,1.0,1.0,40.0,97.6,1.6197887582883936,10.0,0.50944669365722,0.49055330634278005,,6.9845125367982135,3.2764018921347033,,1.0,,,0.8743121890639685,0.8244888772676571,1.060429331638075,1.7255851924111631,0.23858235738055106,0.1947292347520632,0.04385312262848784,0.22498656936620773,0.22498656936620773,0.0,0.2728800540182053,0.2728800540182053,0.0,"Genovese, M. et al. Combinatorial Methods for Improving Lithium Metal Cycling Efficiency. J. Electrochem. Soc. 165, A3000–A3013 (2018)."
cui2023_073,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_mtfp_fec_9_1_vol,1 M LiPF6 MTFP-FEC (9:1 vol),Aurbach,0.5,1.0,10.0,97.6,1.6197887582883936,53.0,0.9,0.1,,7.86106418918919,1.3709996794086032,,1.0,,,0.8705450281498964,0.5578362832882928,1.5605744090690385,1.4565049665865462,0.2349198710549498,0.18938422227809015,0.04553564877685964,0.15053423258112464,0.15053423258112464,0.0,0.26985378522488057,0.26985378522488057,0.0,"Holoubek, J. et al. An All-Fluorinated Ester Electrolyte for Stable High-Voltage Li Metal Batteries Capable of Ultra-Low-Temperature Operation. ACS Energy Lett. 5, 1438–1447 (2020)."
