literature_id,reference_short,doi,year,source_dataset,formulation_id,electrolyte,method,current_ma_cm2,capacity_mah_cm2,cycle,ce_percent,lce,reference_id,solvent_1_volume_fraction,solvent_2_volume_fraction,solvent_3_volume_fraction,solvent_1_molarity,solvent_2_molarity,solvent_3_molarity,salt_1_molarity,salt_2_molarity,salt_3_molarity,fc,oc,fo,inor,f_total,f_solvent,f_anion,o_total,o_solvent,o_anion,c_total,c_solvent,c_anion,reference_text
cui2023_074,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,5_m_lifsi_fec,5 M LiFSI FEC,Cycle,0.25,0.5,100.0,97.65,1.6289321377282644,47.0,1.0,,,13.709996794086031,,,5.0,,,0.57646492434663,1.4862631820265932,0.3878619421632928,2.4274254928931684,0.12672368175701895,0.07327631824298105,0.05344736351403791,0.32672368175701894,0.21982895472894312,0.10689472702807581,0.21982895472894312,0.21982895472894312,0.0,"Suo, L. et al. Fluorine-donating electrolytes enable highly reversible 5-V-class Li metal batteries. Proc. Natl. Acad. Sci. 115, 1156 LP – 1161 (2018)."
cui2023_075,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,6_m_lifsi_fec,6 M LiFSI FEC,Cycle,0.25,0.5,100.0,97.67,1.6326440789739813,47.0,1.0,,,13.709996794086031,,,6.0,,,0.6250912425492894,1.5835158184319118,0.39474897268048165,2.6462439248051353,0.13044140525583595,0.06955859474416407,0.06088281051167188,0.33044140525583593,0.2086757842324922,0.12176562102334376,0.2086757842324922,0.2086757842324922,0.0,"Suo, L. et al. Fluorine-donating electrolytes enable highly reversible 5-V-class Li metal batteries. Proc. Natl. Acad. Sci. 115, 1156 LP – 1161 (2018)."
cui2023_076,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1m_lifsi_dmb,1M LiFSI DMB,Aurbach,0.5,1.0,10.0,97.7,1.638272163982409,3.0,1.0,,,7.243678705615543,,,1.0,,,0.0460171339563863,0.425367601246106,0.10818203789282496,0.5404104361370717,0.011809098958114736,0.0,0.011809098958114736,0.10915951657163189,0.0855413186554024,0.02361819791622947,0.2566239559662072,0.2566239559662072,0.0,"Yu, Z. et al. Molecular design for electrolyte solvents enabling energy-dense and long-cycling lithium metal batteries. Nat. Energy 1–8 (2020) doi:10.1038/s41560-020-0634-5."
cui2023_077,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_ec_dmc_1_1_v_0_5_m_lino3_tegdme_70,"1 M LiPF6 EC-DMC (1:1 v), 0.5 M LiNO3 TEGDME, 70%",Cycle,0.5,1.0,80.0,97.7,1.638272163982409,54.0,0.15,0.15,0.7,2.2484158888056145,1.7817891160993804,6.742121615623612,0.3,0.35,,0.06287868455561152,0.6784574410320775,0.09267889296041873,0.7576845835721481,0.015858961899496656,0.0,0.015858961899496656,0.17111729966681513,0.16223628100309703,0.008881018663718127,0.25221523019411424,0.2477747208622552,0.004440509331859063,"Zhang, S. et al. Competitive Solvation Enhanced Stability of Lithium Metal Anode in Dual-Salt Electrolyte. Nano Lett. 21, 3310–3317 (2021)."
cui2023_078,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,7_m_lifsi_fec,7 M LiFSI FEC,Cycle,0.25,0.5,100.0,97.74,1.645891560852598,47.0,1.0,,,13.709996794086031,,,7.0,,,0.6737175607519487,1.6807684548372306,0.4008390083791721,2.8650623567171025,0.13380010180397,0.06619989819603002,0.06760020360793999,0.33380010180396996,0.19859969458809004,0.13520040721587998,0.19859969458809004,0.19859969458809004,0.0,"Suo, L. et al. Fluorine-donating electrolytes enable highly reversible 5-V-class Li metal batteries. Proc. Natl. Acad. Sci. 115, 1156 LP – 1161 (2018)."
cui2023_079,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1m_litfsi_dme_dol_1_1_3_lino3,1M LiTFSI DME-DOL (1:1) 3% LiNO3,Cycle,0.5,1.0,350.0,97.8,1.6575773191777934,12.0,0.5,0.5,,4.8158011540168655,7.15462080509733,,1.0,0.4663763909046928,,0.14042620794908087,0.6866835270815207,0.20449916506066113,0.9082380836804292,0.03446581703253802,0.0,0.03446581703253802,0.16853769071533534,0.13752345768170168,0.031014233033633626,0.24543721243997035,0.23394860676245768,0.011488605677512672,"Qiu, F. et al. A Concentrated Ternary-Salts Electrolyte for High Reversible Li Metal Battery with Slight Excess Li. Adv. Energy Mater. 9, 1803372 (2019)."
cui2023_080,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lifsi_fsa,1 M LiFSI FSA,Cycle,0.5,0.5,200.0,97.87,1.6716203965612626,55.0,1.0,,,11.64043635906027,,,1.0,,,0.5859074324324325,1.171814864864865,0.5,2.8865834459459463,0.08455217408050049,0.07215489119968721,0.012397282880813286,0.16910434816100098,0.14430978239937442,0.024794565761626572,0.14430978239937442,0.14430978239937442,0.0,"Xue, W. et al. FSI-inspired solvent and “full fluorosulfonyl” electrolyte for 4 V class lithium-metal batteries. Energy Environ. Sci. 13, 212–220 (2020)."
cui2023_081,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,4_6_m_lifsi_2_3_m_litfsi_dme,4.6 M LiFSI 2.3 M LiTFSI DME,Cycle,0.5,0.5,200.0,97.9,1.6777807052660827,56.0,1.0,,,9.631602308033731,,,4.6,2.3,,0.4839280668701304,1.1828566046614724,0.40911811707609996,2.10231993171472,0.0957528778904736,0.0,0.0957528778904736,0.23404702430389468,0.11914357083532635,0.11490345346856831,0.19786593183108425,0.17871535625298954,0.019150575578094717,"Alvarado, J. et al. Bisalt ether electrolytes: a pathway towards lithium metal batteries with Ni-rich cathodes. Energy Environ. Sci. 12, 780–794 (2019)."
cui2023_082,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_ec_dmc_1_1_v_0_5_m_lino3_tegdme_50,"1 M LiPF6 EC-DMC (1:1 v), 0.5 M LiNO3 TEGDME, 50%",Cycle,0.5,1.0,200.0,97.9,1.6777807052660827,54.0,0.25,0.25,0.5,3.7473598146760243,2.9696485268323007,4.8158011540168655,0.5,0.25,,0.07611464253788995,0.7746600050534381,0.09825554700302278,0.8698033082258004,0.019303503975855802,0.0,0.019303503975855802,0.1964622310357902,0.19163635504182625,0.0048258759939639505,0.25361091285748993,0.25361091285748993,0.0,"Zhang, S. et al. Competitive Solvation Enhanced Stability of Lithium Metal Anode in Dual-Salt Electrolyte. Nano Lett. 21, 3310–3317 (2021)."
cui2023_083,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lipf6_fec_emc_dmc_34_6_57_2_8_2_wt_1wt_tmsb,1 M LiPF6 FEC-EMC-DMC (34.6:57.2:8.2 wt) 1wt% TMSB,Cycle,1.0,1.0,100.0,97.9,1.6777807052660827,43.0,0.38637317622829487,0.531554576832353,0.08207224693935221,3.8200003625552177,6.048632152209076,1.1336924985453742,1.0,0.01,,0.2849777805908344,0.8657244408902394,0.32917839341325145,1.1782783259367064,0.0748035501624724,0.03507491882938116,0.03972863133309124,0.2272431959668866,0.2272431959668866,0.0,0.26248906145379064,0.26248906145379064,0.0,"Huang, K. et al. Regulation of SEI Formation by Anion Receptors to Achieve Ultra-Stable Lithium-Metal Batteries. Angew. Chemie Int. Ed. 60, 19232–19240 (2021)."
cui2023_084,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,lifsi_sl_1_2_5_molar,LiFSI SL (1:2.5 molar),Cycle,1.0,0.5,450.0,98.0,1.6989700043360185,50.0,,,,,,,,,,0.2,0.9,0.2222222222222222,1.65,0.042105263157894736,0.0,0.042105263157894736,0.18947368421052632,0.10526315789473684,0.08421052631578947,0.21052631578947367,0.21052631578947367,0.0,"Maeyoshi, Y. et al. Long-Term Stable Lithium Metal Anode in Highly Concentrated Sulfolane-Based Electrolytes with Ultrafine Porous Polyimide Separator. ACS Appl. Mater. Interfaces 11, 25833–25843 (2019)."
cui2023_085,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1m_lifsi_fec_femc_d2_234_280_793_by_mol,1M LiFSI FEC-FEMC-D2 (234:280:793 by mol),Aurbach,0.5,1.0,10.0,98.16,1.7351821769904643,5.0,0.1,0.2,0.7,1.3709996794086032,1.6447368421052635,5.2028350927703135,1.0,,,1.4196949090002846,0.5793060510185924,2.450681995301168,2.0942291189461195,0.35377148262108205,0.33795164848752174,0.015819834133560296,0.14435633970437137,0.11271667143725077,0.03163966826712059,0.24918838574282098,0.24918838574282098,0.0,"Kim, S. C. et al. Potentiometric Measurement to Probe Solvation Energy and Its Correlation to Lithium Battery Cyclability. J. Am. Chem. Soc. 143, 10301–10308 (2021)."
cui2023_086,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_lifsi_3_tms,1 LiFSI - 3 TMS,Cycle,0.5,1.0,150.0,98.2,1.7447274948966962,57.0,,,,,,,,,,0.16666666666666666,0.8333333333333334,0.19999999999999998,1.5,0.03636363636363636,0.0,0.03636363636363636,0.18181818181818182,0.10909090909090909,0.07272727272727272,0.21818181818181817,0.21818181818181817,0.0,"Ren, X. et al. Localized High-Concentration Sulfone Electrolytes for High-Efficiency Lithium-Metal Batteries. Chem 4, 1877–1892 (2018)."
cui2023_087,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_2m_lifsi_dmc_btfe_1_2_mol,1.2M LiFSI DMC-BTFE (1:2 mol),Cycle,0.5,1.0,60.0,98.2,1.7447274948966962,58.0,0.24227544535700013,0.7577245546429999,,2.87789167756822,5.842992193850629,,1.2,,,1.1703546220687335,0.6022896256088567,1.9431757950099475,1.8851244096635242,0.2791628377048557,0.2612763608977995,0.017886476807056215,0.14366319219380078,0.10789023857968835,0.03577295361411243,0.23852841902858807,0.23852841902858807,0.0,"Yu, L. et al. A Localized High-Concentration Electrolyte with Optimized Solvents and Lithium Difluoro(oxalate)borate Additive for Stable Lithium Metal Batteries. ACS Energy Lett. 3, 2059–2067 (2018)."
cui2023_088,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,4_6_m_lifsi_dme,4.6 M LiFSI DME,Cycle,0.5,0.5,200.0,98.2,1.7447274948966962,56.0,1.0,,,9.631602308033731,,,4.6,,,0.2387972350230415,0.977594470046083,0.24427023918392743,1.5745875576036867,0.045975716332696016,0.0,0.045975716332696016,0.18821660995745707,0.09626517729206502,0.09195143266539203,0.19253035458413004,0.19253035458413004,0.0,"Alvarado, J. et al. Bisalt ether electrolytes: a pathway towards lithium metal batteries with Ni-rich cathodes. Energy Environ. Sci. 12, 780–794 (2019)."
cui2023_089,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lifsi_methf,1 M LiFSI MeTHF,Cycle,1.0,1.0,40.0,98.2,1.7447274948966962,45.0,1.0,,,9.91524439800302,,,1.0,,,0.040341920374707255,0.2806838407494145,0.14372726362513766,0.3815386416861826,0.011859307553028163,0.0,0.011859307553028163,0.08251258149573502,0.0587939663896787,0.023718615106056325,0.2939698319483935,0.2939698319483935,0.0,"Xu, R. et al. Designing and Demystifying the Lithium Metal Interface toward Highly Reversible Batteries. Adv. Mater. 33, 2105962 (2021)."
cui2023_090,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,lifsi_dmc_1_1_5_mol,LiFSI DMC (1:1.5 mol),Cycle,1.0,1.0,200.0,98.3,1.7695510786217257,25.0,,,,,,,,,,0.4444444444444444,1.8888888888888888,0.23529411764705882,3.0,0.07142857142857142,0.0,0.07142857142857142,0.30357142857142855,0.16071428571428573,0.14285714285714285,0.16071428571428573,0.16071428571428573,0.0,"Piao, N. et al. Countersolvent Electrolytes for Lithium-Metal Batteries. Adv. Energy Mater. 10, 1903568 (2020)."
cui2023_091,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,0_4m_litfsi_0_6m_lino3_dol_dme_1_1_vol,0.4M LiTFSI 0.6M LiNO3 DOL-DME (1:1 vol),Cycle,0.5,1.0,250.0,98.34,1.7798919119599463,6.0,0.5,0.5,,4.8158011540168655,7.15462080509733,,0.4,0.6,,0.05779363127638231,0.658386105081338,0.08778075787192137,0.7595249598150071,0.014531922479101156,0.0,0.014531922479101156,0.16554792680537467,0.14496103662664803,0.020586890178726634,0.2514450495350637,0.2466010753753633,0.004843974159700385,"Chu, H. et al. Unraveling the Dual Functionality of High-Donor-Number Anion in Lean-Electrolyte Lithium-Sulfur Batteries. Adv. Energy Mater. 10, 2000493 (2020)."
cui2023_092,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lifsi_dmethf,1 M LiFSI DMeTHF,Cycle,1.0,1.0,40.0,98.4,1.7958800173440779,45.0,1.0,,,8.317025440313111,,,1.0,,,0.04007843137254902,0.2468235294117647,0.16237686685732447,0.3470196078431372,0.01190309806662008,0.0,0.01190309806662008,0.07330538085255066,0.0494991847193105,0.02380619613324016,0.29699510831586307,0.29699510831586307,0.0,"Xu, R. et al. Designing and Demystifying the Lithium Metal Interface toward Highly Reversible Batteries. Adv. Mater. 33, 2105962 (2021)."
cui2023_093,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_2m_lifsi_0_15m_lidfob_ec_emc_btfe_0_175_0_825_2_mol,1.2M LiFSI 0.15M LiDFOB EC-EMC-BTFE (0.175:0.825:2 mol),Cycle,0.5,1.0,200.0,98.5,1.8239087409443184,58.0,0.032756874309242234,0.23953731478529433,0.7277058109054634,0.4910071777633912,2.3147481237417016,5.611510603010185,1.2,0.15,,1.0863552871690443,0.5803436212664645,1.8719173389005763,1.7787125794407979,0.26487994634146345,0.24521554522757857,0.01966440111388489,0.14150194607259423,0.10217314384482443,0.03932880222776978,0.24382441865010807,0.24163948519300976,0.002184933457098321,"Yu, L. et al. A Localized High-Concentration Electrolyte with Optimized Solvents and Lithium Difluoro(oxalate)borate Additive for Stable Lithium Metal Batteries. ACS Energy Lett. 3, 2059–2067 (2018)."
cui2023_094,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,3_25m_litfsi_0_1m_lino3_sl,3.25M LiTFSI 0.1M LiNO3 SL,Cycle,0.5,1.0,100.0,98.5,1.8239087409443184,24.0,1.0,,,10.493554910168179,,,3.25,0.1,,0.402275686840317,0.7073267001407787,0.5687268510580081,1.5292802087381012,0.0928999105906518,0.0,0.0928999105906518,0.16334715060108237,0.09998464748027885,0.06336250312080353,0.23093593182410832,0.1999692949605577,0.030966636863550598,"Fu, J. et al. Lithium Nitrate Regulated Sulfone Electrolytes for Lithium Metal Batteries. Angew. Chemie Int. Ed. 59, 22194–22201 (2020)."
cui2023_095,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,3_m_litfsi_3wt_lino3_dol_dme_1_1_v,3 M LiTFSI 3wt% LiNO3 DOL-DME (1:1 v),Cycle,0.5,1.0,350.0,98.5,1.8239087409443184,12.0,0.5,0.5,,7.15462080509733,4.8158011540168655,,3.0,0.4663763909046928,,0.3852157035218976,0.7991080002064516,0.4820571229700819,1.386912417129762,0.08734237703799538,0.0,0.08734237703799538,0.18118677823876103,0.11616945645076127,0.0650173217879998,0.22673628369626006,0.19762215801692826,0.029114125679331797,"Qiu, F. et al. A Concentrated Ternary-Salts Electrolyte for High Reversible Li Metal Battery with Slight Excess Li. Adv. Energy Mater. 9, 1803372 (2019)."
cui2023_096,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_litfsi_dol_dme_1_1_vol_2wt_lino3,1 M LiTFSI DOL-DME (1:1 vol) 2wt% LiNO3,Cycle,0.5,1.0,150.0,98.5,1.8239087409443184,46.0,0.5,0.5,,7.15462080509733,4.8158011540168655,,1.0,0.31091759393646184,,0.14042620794908087,0.6757682824062332,0.20780230680413123,0.8936844241133793,0.03462039752444133,0.0,0.03462039752444133,0.1666025659526175,0.13814025558661172,0.02846231036600579,0.2465380076131859,0.2349978751050388,0.01154013250814711,"Yuan, S. et al. Revisiting the designing criteria of advanced solid electrolyte interphase on lithium metal anode under practical condition. Nano Energy 83, 105847 (2021)."
cui2023_097,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,lifsi_dmc_tte_1_1_5_1_5_mol,LiFSI DMC-TTE (1:1.5:1.5 mol),Aurbach,0.5,1.0,10.0,98.6,1.8538719643217616,25.0,,,,,,,,,,1.1666666666666667,0.8333333333333334,1.4,2.25,0.2545454545454545,0.21818181818181817,0.03636363636363636,0.18181818181818182,0.10909090909090909,0.07272727272727272,0.21818181818181817,0.21818181818181817,0.0,"Piao, N. et al. Countersolvent Electrolytes for Lithium-Metal Batteries. Adv. Energy Mater. 10, 1903568 (2020)."
cui2023_098,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,2m_lifsi_1m_litfsi_dol_dme_1_1_vol,2M LiFSI 1M LiTFSI DOL-DME (1:1 vol),Cycle,0.5,0.8,200.0,98.6,1.8538719643217616,20.0,0.5,0.5,,7.15462080509733,4.8158011540168655,,2.0,1.0,,0.23404367991513478,0.8411727369877664,0.278234980312419,1.2858557288265224,0.05215024663022011,0.0,0.05215024663022011,0.1874323874433857,0.12485209148712155,0.06258029595626413,0.2228227083471342,0.21239265902109017,0.010430049326044022,"Liu, P. et al. Concentrated dual-salt electrolytes for improving the cycling stability of lithium metal anodes. Chinese Phys. B 25, 78203 (2016)."
cui2023_099,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,lifsi_an_vc_0_52_1_0_09_molar,LiFSI-AN-VC (0.52:1:0.09 molar),Aurbach,1.0,1.0,10.0,98.6,1.8538719643217616,59.0,,,,,,,,,,0.4581497797356828,1.0352422907488987,0.4425531914893617,2.6211453744493394,0.08724832214765102,0.0,0.08724832214765102,0.19714765100671144,0.0226510067114094,0.17449664429530204,0.1904362416107383,0.1904362416107383,0.0,"Peng, Z. et al. High-Power Lithium Metal Batteries Enabled by High-Concentration Acetonitrile-Based Electrolytes with Vinylene Carbonate Additive. Adv. Funct. Mater. 30, 2001285 (2020)."
cui2023_100,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1m_lifsi_2m_litfsi_dol_dme_1_1_vol,1M LiFSI 2M LiTFSI DOL-DME (1:1 vol),Cycle,0.5,1.0,200.0,98.7,1.8860566476931666,20.0,0.5,0.5,,7.15462080509733,4.8158011540168655,,1.0,2.0,,0.3130095695786221,0.8035591489383646,0.38952897243738666,1.3177891561032438,0.070795154424239,0.0,0.070795154424239,0.1817455425234607,0.1210639815883987,0.060681560935062,0.22617568695917012,0.2059484999808161,0.020227186978354,"Liu, P. et al. Concentrated dual-salt electrolytes for improving the cycling stability of lithium metal anodes. Chinese Phys. B 25, 78203 (2016)."
cui2023_101,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,6_m_lifsi_dmc,6 M LiFSI DMC,Cycle,0.5,1.0,200.0,98.7,1.8860566476931666,52.0,1.0,,,11.878594107329203,,,6.0,,,0.3367401869158879,1.6734803738317758,0.20122147363153853,2.5153308411214956,0.059246640664566336,0.0,0.059246640664566336,0.29443498049842476,0.1759416991692921,0.11849328132913267,0.1759416991692921,0.1759416991692921,0.0,"Fan, X. et al. Highly Fluorinated Interphases Enable High-Voltage Li-Metal Batteries. Chem 4, 174–185 (2018)."
cui2023_102,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,3_m_lifsi_dol_dme_1_1_vol,3 M LiFSI DOL-DME (1:1 vol),Cycle,1.0,1.62,100.0,98.75,1.903089986991945,60.0,0.5,0.5,,7.15462080509733,4.8158011540168655,,3.0,,,0.3852157035218976,0.7691654152850591,0.5008229645623543,1.3469889705679055,0.08834197687612674,0.0,0.08834197687612674,0.1763936223518118,0.11749897110106065,0.05889465125075116,0.22933119306519895,0.19988386743982337,0.02944732562537558,"Beyene, T. T. et al. Effects of Concentrated Salt and Resting Protocol on Solid Electrolyte Interface Formation for Improved Cycle Stability of Anode-Free Lithium Metal Batteries. ACS Appl. Mater. Interfaces 11, 31962–31971 (2019)."
cui2023_103,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_lifsi_3_tms_3_tte,1 LiFSI - 3 TMS- 3 TTE,Cycle,0.5,1.0,150.0,98.8,1.920818753952375,57.0,,,,,,,,,,0.9629629629629629,0.48148148148148145,2.0,1.6666666666666667,0.23853211009174313,0.22018348623853212,0.01834862385321101,0.11926605504587157,0.08256880733944955,0.03669724770642202,0.24770642201834864,0.24770642201834864,0.0,"Ren, X. et al. Localized High-Concentration Sulfone Electrolytes for High-Efficiency Lithium-Metal Batteries. Chem 4, 1877–1892 (2018)."
cui2023_104,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1m_lifsi_0_3_m_lino3_fec_gbl_1_2_v_v,1M LiFSI+0.3 M LiNO3-FEC/GBL (1:2 v/v),Cycle,0.5,1.0,200.0,98.8,1.920818753952375,9.0,0.333,0.667,,4.565428932430649,8.752011894805316,,1.0,0.3,,0.13480173821237373,0.7412135090036525,0.18186627277419126,0.9437710238269753,0.04048275007321517,0.02815065403201176,0.012332096041203411,0.2225962486374774,0.19238261333652906,0.03021363530094836,0.30031326457702284,0.30031326457702284,0.0,"Jie, Y. et al. Enabling High-Voltage Lithium Metal Batteries by Manipulating Solvation Structure in Ester Electrolyte. Angew. Chemie Int. Ed. 59, 3505–3510 (2020)."
cui2023_105,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,8_m_lifsi_pc,8 M LiFSI PC,Cycle,0.5,1.0,200.0,98.8,1.920818753952375,52.0,1.0,,,11.754564689287674,,,8.0,,,0.3402933333333333,1.4305866666666665,0.23786977836598505,2.2813199999999996,0.06872576475657044,0.0,0.06872576475657044,0.2889218009478673,0.1514702714347264,0.13745152951314088,0.20196036191296857,0.20196036191296857,0.0,"Fan, X. et al. Highly Fluorinated Interphases Enable High-Voltage Li-Metal Batteries. Chem 4, 174–185 (2018)."
cui2023_106,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lifsi_dol_dme_1_1_vol,1 M LiFSI DOL-DME (1:1 vol),Aurbach,0.5,1.0,10.0,98.9,1.9586073148417789,61.0,0.5,0.5,,4.8158011540168655,7.15462080509733,,1.0,,,0.049107390877423586,0.6860509718687625,0.07157979930216839,0.8088194490623214,0.012066099493634309,0.0,0.012066099493634309,0.1685685013267254,0.1444363023394568,0.024132198987268618,0.24570842144214844,0.24570842144214844,0.0,"Holoubek, J. et al. Tailoring electrolyte solvation for Li metal batteries cycled at ultra-low temperature. Nat. Energy 6, 303–313 (2021)."
cui2023_107,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1_m_lifsi_dee,1 M LiFSI DEE,Aurbach,0.5,1.0,10.0,98.9,1.9586073148417789,61.0,1.0,,,9.62493254182407,,,1.0,,,0.051948416035884494,0.353896832071769,0.14678971759020873,0.4837678721614802,0.01295555050602157,0.0,0.01295555050602157,0.08825925084336929,0.062348149831326145,0.02591110101204314,0.24939259932530458,0.24939259932530458,0.0,"Holoubek, J. et al. Tailoring electrolyte solvation for Li metal batteries cycled at ultra-low temperature. Nat. Energy 6, 303–313 (2021)."
cui2023_108,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,0_47m_lifsi_dol_btfe_1_4_w_w,0.47M LiFSI DOL-BTFE (1:4 w/w),Aurbach,0.5,1.0,10.0,98.92,1.9665762445130535,30.0,0.24875974486180014,0.7512402551381998,,3.5595632921178777,5.79299023580799,,0.47,,,1.0545717896269668,0.43698175550247315,2.4133085108195056,1.5332071017335624,0.273024304640727,0.2658350148332331,0.007189289807493978,0.11313278158042632,0.09875420196543837,0.014378579614987955,0.2588958924620047,0.2588958924620047,0.0,"Liu, H. et al. Ultrahigh coulombic efficiency electrolyte enables Li||SPAN batteries with superior cycling performance. Mater. Today 42, 17–28 (2021)."
cui2023_109,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,1m_lifsi_fdmb,1M LiFSI FDMB,Aurbach,0.5,1.0,10.0,98.98,1.991399828238083,5.0,1.0,,,6.36373198695698,,,1.0,,,0.7190468319559228,0.4380936639118457,1.6413084488266219,1.2357107438016528,0.18303028603084,0.1696971396916,0.013333146339240008,0.11151486252428001,0.0848485698458,0.026666292678480016,0.2545457095374,0.2545457095374,0.0,"Kim, S. C. et al. Potentiometric Measurement to Probe Solvation Energy and Its Correlation to Lithium Battery Cyclability. J. Am. Chem. Soc. 143, 10301–10308 (2021)."
cui2023_110,Kim et al. PNAS 2023,10.1073/pnas.2214357120,2023,cui_pnas_2023_dataset_s01,2_2m_lifsi_tep_1_2_mr,2.2M LiFSI TEP (= 1:2 MR),Cycle,0.2,1.0,140.0,99.0,1.9999999999999996,8.0,1.0,,,5.885162473305408,,,2.2,,,0.12460715174129353,0.9158809701492537,0.13605168772202714,1.3940655161691542,0.025140813653571407,0.0,0.025140813653571407,0.18478869372747253,0.1345070664203297,0.050281627307142814,0.20176059963049456,0.20176059963049456,0.0,"Zeng, Z. et al. Non-flammable electrolytes with high salt-to-solvent ratios for Li-ion and Li-metal batteries. Nat. Energy 3, 674–681 (2018)."
